track_popularity,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_album_release_year
0.14,2,6,0.776,0.696,0.82,0.8,1,0.0814,0.273,0.0,0.0564,0.927,0.46,2019
0.94,2,6,0.598,0.427,0.64,0.79,0,0.0317,0.0546,0.0,0.21,0.0605,0.32,2019
0.84,2,6,0.798,0.675,0.55,0.87,1,0.0442,0.0912,0.0,0.0894,0.842,0.43,2019
0.18,2,6,0.805,0.888,0.27,0.91,1,0.0368,0.281,0.0,0.203,0.342,0.45,2019
0.92,2,6,0.474,0.631,0.45,0.85,0,0.343,0.0687,0.0,0.132,0.425,0.75,2019
0.92,2,6,0.879,0.703,0.09,0.89,1,0.0701,0.143,0.0,0.0569,0.788,0.39,2019
0.39,2,6,0.748,0.677,0.64,0.86,1,0.0688,0.114,0.0,0.202,0.537,0.46,2020
0.91,2,6,0.881,0.457,0.64,0.8,0,0.156,0.0327,0.0,0.231,0.296,0.57,2019
0.39,2,6,0.709,0.758,0.18,0.84,0,0.0446,0.0333,0.01,0.12,0.467,0.4,2020
0.87,2,6,0.755,0.522,0.18,0.88,1,0.0575,0.533,0.0,0.0685,0.925,0.38,2019
0.93,2,6,0.786,0.808,0.64,0.9,1,0.0882,0.0846,0.0,0.0822,0.609,0.44,2019
0.45,2,6,0.791,0.877,0.82,0.84,1,0.0442,0.0543,0.0,0.328,0.666,0.5,2019
0.91,2,6,0.816,0.63,0.18,0.86,1,0.226,0.133,0.0,0.0692,0.715,0.4,2019
0.93,2,6,0.531,0.75,0.91,0.85,0,0.111,0.00632,0.0,0.117,0.198,0.71,2019
0.26,2,6,0.694,0.693,0.18,0.87,1,0.262,0.211,0.0,0.189,0.545,0.42,2019
0.9,2,6,0.809,0.545,0.64,0.84,1,0.0735,0.392,0.0,0.151,0.244,0.41,2019
0.91,2,6,0.654,0.672,0.0,0.85,0,0.311,0.471,0.0,0.0781,0.343,0.76,2019
0.19,2,6,0.726,0.573,0.09,0.76,0,0.0542,0.0213,0.0,0.72,0.559,0.5,2019
0.88,2,6,0.453,0.538,0.09,0.8,1,0.0638,0.449,0.0,0.19,0.516,0.51,2019
0.88,2,6,0.787,0.673,1.0,0.88,0,0.158,0.256,0.0,0.0904,0.786,0.46,2019
0.42,2,6,0.693,0.779,0.64,0.88,1,0.0377,0.174,0.0,0.0933,0.842,0.52,2019
0.85,2,6,0.64,0.648,0.45,0.81,0,0.187,0.124,0.0,0.0802,0.548,0.39,2019
0.91,2,6,0.477,0.682,0.09,0.87,0,0.0925,0.153,0.0,0.0763,0.345,0.46,2019
0.38,2,6,0.598,0.862,0.55,0.88,1,0.099,0.00251,0.0,0.305,0.366,0.49,2020
0.92,2,6,0.511,0.566,0.55,0.82,0,0.2,0.349,0.0,0.34,0.218,0.35,2018
0.89,2,6,0.559,0.491,0.18,0.84,0,0.0346,0.0567,0.0,0.0992,0.114,0.64,2019
0.14,2,6,0.686,0.731,0.91,0.83,1,0.252,0.482,0.0,0.421,0.376,0.43,2019
0.91,2,6,0.857,0.621,0.82,0.84,0,0.0824,0.148,0.0,0.0865,0.668,0.41,2019
0.14,2,6,0.591,0.596,0.18,0.84,1,0.0278,0.141,0.0,0.11,0.333,0.46,2019
0.27,2,6,0.598,0.606,0.0,0.81,1,0.0407,0.0264,0.0,0.0706,0.211,0.36,2019
0.73,2,6,0.655,0.722,0.0,0.88,0,0.048,0.556,0.0,0.133,0.298,0.38,2020
0.73,2,6,0.485,0.461,0.82,0.86,1,0.0444,0.44,0.0,0.232,0.324,0.36,2019
0.28,2,6,0.731,0.898,0.18,0.91,1,0.172,0.122,0.0,0.135,0.734,0.48,2019
0.67,2,6,0.862,0.4,0.36,0.82,1,0.0736,0.00575,0.0,0.123,0.596,0.51,2020
0.78,2,6,0.673,0.579,0.0,0.85,0,0.0392,0.0692,0.0,0.186,0.262,0.4,2019
0.26,2,6,0.57,0.766,0.45,0.84,0,0.0487,0.0662,0.0,0.155,0.15,0.58,2019
0.67,2,6,0.507,0.455,0.73,0.84,1,0.0279,0.356,0.0,0.0889,0.333,0.58,2019
0.47,2,6,0.428,0.53,0.64,0.78,0,0.0455,0.261,0.0,0.0934,0.052,0.65,2019
0.66,2,6,0.636,0.243,0.18,0.78,1,0.04,0.815,0.0,0.111,0.239,0.59,2020
0.83,2,6,0.701,0.396,0.36,0.76,0,0.119,0.112,0.02,0.223,0.115,0.54,2020
0.45,2,6,0.7,0.779,1.0,0.85,0,0.0299,0.248,0.01,0.157,0.514,0.53,2019
0.7,2,6,0.708,0.661,0.0,0.84,0,0.0546,0.0396,0.0,0.113,0.317,0.43,2020
0.68,2,6,0.761,0.625,0.64,0.85,1,0.026,0.0696,0.0,0.0784,0.875,0.42,2020
0.29,2,6,0.801,0.762,0.64,0.85,1,0.0475,0.1,0.0,0.206,0.391,0.46,2019
0.8,2,6,0.693,0.835,0.55,0.91,1,0.0623,0.131,0.0,0.073,0.743,0.53,2019
0.9,2,6,0.548,0.816,0.0,0.89,1,0.0465,0.122,0.0,0.335,0.557,0.4,2019
0.3,2,6,0.742,0.855,0.0,0.85,0,0.0998,0.00351,0.0,0.152,0.459,0.52,2019
0.77,2,6,0.615,0.689,0.09,0.86,1,0.0658,0.00483,0.0,0.177,0.783,0.68,2019
0.7,2,6,0.519,0.731,1.0,0.89,1,0.0402,0.0571,0.0,0.381,0.296,0.35,2019
0.79,2,6,0.784,0.552,0.09,0.82,0,0.0871,0.0447,0.0,0.192,0.465,0.47,2020
0.47,2,6,0.595,0.76,1.0,0.84,0,0.0287,0.0135,0.02,0.239,0.707,0.53,2019
0.76,2,6,0.814,0.755,1.0,0.85,0,0.0942,0.239,0.0,0.306,0.963,0.33,2019
0.78,2,6,0.737,0.819,1.0,0.87,0,0.0446,0.0726,0.0,0.36,0.904,0.58,2019
0.84,2,6,0.832,0.55,0.45,0.83,0,0.0587,0.249,0.0,0.182,0.881,0.64,2019
0.84,2,6,0.72,0.741,0.91,0.84,0,0.0287,0.101,0.0,0.289,0.357,0.5,2014
0.69,2,6,0.714,0.795,0.82,0.88,0,0.0354,0.013,0.0,0.0917,0.347,0.51,2019
0.75,2,6,0.723,0.856,0.09,0.86,1,0.0562,0.00687,0.0,0.397,0.688,0.71,2019
0.77,2,6,0.731,0.763,0.0,0.9,1,0.0433,0.382,0.0,0.0754,0.865,0.64,2019
0.65,2,6,0.872,0.784,0.73,0.89,0,0.372,0.281,0.0,0.0703,0.819,0.45,2019
0.84,2,6,0.793,0.937,0.73,0.92,0,0.0336,0.366,0.0,0.962,0.827,0.56,2019
0.65,2,6,0.856,0.824,0.18,0.88,1,0.293,0.225,0.0,0.0748,0.677,0.63,2019
0.79,2,6,0.747,0.776,0.91,0.85,0,0.0722,0.0233,0.0,0.761,0.67,0.52,2019
0.78,2,6,0.806,0.933,0.18,0.95,1,0.0376,0.409,0.0,0.871,0.916,0.53,2019
0.5,2,6,0.67,0.846,0.82,0.84,0,0.0884,0.164,0.0,0.113,0.589,0.52,2019
0.83,2,6,0.599,0.887,0.36,0.89,1,0.0984,0.0192,0.0,0.3,0.881,0.71,2019
0.79,2,6,0.775,0.696,0.09,0.87,0,0.0681,0.0559,0.0,0.157,0.775,0.38,2020
0.69,2,6,0.777,0.812,0.18,0.91,0,0.0598,0.0125,0.0,0.0264,0.283,0.43,2018
0.79,2,6,0.417,0.767,0.82,0.91,1,0.194,0.0778,0.0,0.113,0.152,0.3,2019
0.54,2,6,0.643,0.585,0.91,0.88,0,0.145,0.205,0.0,0.0876,0.438,0.45,2019
0.78,2,6,0.741,0.943,0.09,0.95,1,0.0456,0.0486,0.0,0.965,0.725,0.52,2019
0.87,2,6,0.74,0.498,1.0,0.84,0,0.0456,0.0169,0.0,0.319,0.652,0.41,2019
0.65,2,6,0.825,0.765,1.0,0.87,0,0.12,0.369,0.0,0.321,0.277,0.38,2019
0.36,2,6,0.421,0.843,0.64,0.88,1,0.194,0.0352,0.0,0.114,0.344,0.75,2020
0.56,2,6,0.553,0.768,0.18,0.84,0,0.0413,0.179,0.0,0.0784,0.926,0.74,2020
0.8,2,6,0.776,0.864,0.09,0.89,1,0.0517,0.478,0.0,0.932,0.701,0.56,2019
0.67,2,6,0.857,0.733,0.45,0.9,0,0.0985,0.158,0.0,0.0855,0.855,0.65,2019
0.65,2,6,0.549,0.753,1.0,0.88,0,0.104,0.656,0.0,0.442,0.55,0.47,2020
0.67,2,6,0.86,0.73,0.82,0.9,1,0.13,0.471,0.0,0.0952,0.93,0.56,2019
0.76,2,6,0.377,0.651,0.36,0.86,0,0.0588,0.0197,0.0,0.174,0.0851,0.54,2019
0.88,2,6,0.78,0.759,0.09,0.91,1,0.225,0.462,0.0,0.143,0.579,0.38,2019
0.62,2,6,0.721,0.827,0.45,0.87,0,0.0536,0.335,0.0,0.311,0.951,0.63,2019
0.55,2,6,0.696,0.839,1.0,0.9,0,0.0261,0.312,0.0,0.184,0.894,0.53,2019
0.63,2,6,0.669,0.514,0.73,0.77,1,0.0745,0.417,0.0,0.197,0.557,0.28,2019
0.62,2,6,0.744,0.728,0.0,0.83,1,0.0755,0.504,0.0,0.472,0.608,0.35,2019
0.53,2,6,0.766,0.94,0.82,0.84,0,0.0805,0.0305,0.0,0.298,0.511,0.52,2019
0.73,2,6,0.609,0.597,0.82,0.79,0,0.0378,0.722,0.0,0.158,0.746,0.58,2019
0.63,2,6,0.825,0.722,0.82,0.89,0,0.197,0.192,0.0,0.0979,0.823,0.73,2019
0.62,2,6,0.746,0.817,0.0,0.87,1,0.0612,0.00389,0.0,0.158,0.343,0.51,2019
0.73,2,6,0.632,0.398,0.55,0.84,1,0.373,0.945,0.0,0.228,0.633,0.38,2019
0.69,2,6,0.809,0.848,0.64,0.9,1,0.0386,0.319,0.0,0.64,0.768,0.52,2019
0.7,2,6,0.642,0.874,0.27,0.91,1,0.128,0.439,0.0,0.0821,0.829,0.69,2019
0.61,2,6,0.453,0.801,0.0,0.9,1,0.106,0.131,0.0,0.861,0.664,0.63,2019
0.4,2,6,0.878,0.619,0.55,0.86,1,0.102,0.0533,0.0,0.113,0.639,0.57,2019
0.73,2,6,0.826,0.866,0.0,0.94,1,0.0355,0.332,0.0,0.665,0.909,0.51,2019
0.91,2,6,0.843,0.391,0.18,0.81,1,0.0845,0.181,0.0,0.137,0.496,0.54,2019
0.6,2,6,0.767,0.609,0.45,0.83,0,0.0485,0.0233,0.0,0.114,0.742,0.58,2019
0.78,2,6,0.843,0.925,0.18,0.98,1,0.0997,0.139,0.0,0.109,0.59,0.67,2019
0.61,2,6,0.857,0.685,0.09,0.87,0,0.38,0.626,0.0,0.206,0.837,0.63,2020
0.74,2,6,0.5,0.672,0.82,0.82,1,0.0433,0.674,0.0,0.971,0.538,0.34,2019
0.67,2,6,0.694,0.822,0.64,0.86,0,0.0467,0.449,0.0,0.97,0.911,0.68,2019
0.75,2,6,0.68,0.759,0.18,0.87,0,0.144,0.637,0.0,0.556,0.797,0.49,2019
0.77,2,6,0.583,0.958,1.0,0.93,1,0.0849,0.325,0.0,0.322,0.826,0.73,2019
0.78,2,6,0.611,0.791,0.18,0.91,1,0.0436,0.245,0.0,0.237,0.572,0.47,2019
0.73,2,6,0.557,0.657,0.64,0.84,1,0.0277,0.822,0.0,0.952,0.574,0.62,2019
0.7,2,6,0.538,0.651,0.91,0.85,1,0.0336,0.801,0.0,0.948,0.544,0.62,2019
0.47,2,6,0.593,0.813,0.09,0.91,0,0.268,0.325,0.0,0.0663,0.698,0.73,2019
0.71,2,6,0.754,0.765,0.91,0.86,0,0.0777,0.38,0.0,0.113,0.53,0.54,2019
0.65,2,6,0.737,0.869,0.64,0.91,1,0.0608,0.261,0.0,0.861,0.646,0.5,2019
0.63,2,6,0.805,0.877,0.09,0.91,0,0.0449,0.265,0.0,0.281,0.802,0.53,2019
0.69,2,6,0.561,0.744,0.36,0.84,1,0.0408,0.581,0.0,0.821,0.638,0.64,2019
0.69,2,6,0.561,0.735,0.55,0.83,0,0.0357,0.795,0.0,0.871,0.775,0.62,2019
0.6,2,6,0.605,0.812,1.0,0.88,1,0.0403,0.515,0.0,0.419,0.451,0.46,2019
0.67,2,6,0.485,0.855,0.0,0.91,0,0.165,0.159,0.0,0.312,0.574,0.68,2019
0.65,2,6,0.819,0.734,0.27,0.85,0,0.0991,0.496,0.0,0.0842,0.962,0.72,2019
0.74,2,6,0.558,0.675,0.73,0.88,1,0.484,0.501,0.0,0.106,0.769,0.39,2019
0.78,2,6,0.542,0.876,0.55,0.91,1,0.0972,0.724,0.0,0.925,0.634,0.5,2019
0.68,2,6,0.654,0.951,0.82,0.91,0,0.0558,0.288,0.0,0.121,0.913,0.66,2019
0.72,2,6,0.485,0.648,0.18,0.84,1,0.0362,0.862,0.0,0.864,0.692,0.62,2019
0.59,2,6,0.657,0.74,0.82,0.88,1,0.0564,0.0632,0.0,0.491,0.524,0.67,2019
0.73,2,6,0.668,0.884,0.0,0.91,1,0.0651,0.663,0.0,0.45,0.707,0.49,2019
0.78,2,6,0.574,0.593,0.36,0.86,0,0.0463,0.411,0.0,0.0966,0.355,0.53,2019
0.74,2,6,0.585,0.62,0.27,0.81,0,0.0327,0.0426,0.0,0.15,0.281,0.43,2019
0.73,2,6,0.716,0.828,1.0,0.88,1,0.0727,0.16,0.0,0.686,0.806,0.52,2019
0.66,2,6,0.483,0.667,0.73,0.84,1,0.0912,0.0715,0.0,0.0676,0.64,0.4,2019
0.66,2,6,0.58,0.83,0.64,0.89,0,0.148,0.154,0.0,0.0449,0.734,0.57,2019
0.59,2,6,0.752,0.662,0.36,0.81,0,0.485,0.56,0.0,0.0668,0.695,0.34,2019
0.85,2,6,0.635,0.661,1.0,0.84,0,0.364,0.102,0.0,0.336,0.858,0.53,2019
0.82,2,6,0.552,0.709,0.73,0.86,1,0.129,0.611,0.0,0.763,0.528,0.49,2019
0.73,2,6,0.721,0.805,0.82,0.89,0,0.0927,0.05,0.0,0.153,0.653,0.49,2019
0.71,2,6,0.806,0.56,0.64,0.78,1,0.0485,0.296,0.0,0.101,0.72,0.56,2019
0.67,2,6,0.723,0.844,0.0,0.84,0,0.0402,0.646,0.0,0.0744,0.967,0.72,2019
0.67,2,6,0.659,0.834,0.55,0.84,1,0.0439,0.388,0.0,0.121,0.963,0.72,2019
0.59,2,6,0.66,0.778,0.73,0.89,1,0.0574,0.348,0.0,0.723,0.48,0.61,2019
0.69,2,6,0.652,0.4,1.0,0.74,0,0.447,0.339,0.0,0.105,0.556,0.37,2018
0.7,2,6,0.57,0.595,0.82,0.79,0,0.216,0.273,0.0,0.151,0.779,0.38,2018
0.87,2,6,0.882,0.689,0.55,0.89,1,0.124,0.39,0.0,0.0501,0.746,0.41,2019
0.6,2,6,0.521,0.918,0.55,0.9,0,0.0867,0.203,0.0,0.579,0.683,0.78,2019
0.56,2,6,0.676,0.794,1.0,0.91,1,0.046,0.0654,0.0,0.414,0.847,0.48,2019
0.13,2,6,0.703,0.594,0.45,0.85,0,0.0752,0.342,0.0,0.123,0.475,0.64,2019
0.7,2,6,0.543,0.754,0.0,0.84,1,0.0639,0.792,0.0,0.499,0.749,0.69,2018
0.68,2,6,0.872,0.399,0.82,0.74,1,0.245,0.353,0.0,0.106,0.915,0.63,2018
0.6,2,6,0.569,0.908,0.0,0.92,0,0.0512,0.0677,0.0,0.743,0.526,0.54,2019
0.54,2,6,0.8,0.7,0.27,0.91,0,0.208,0.264,0.0,0.0938,0.808,0.67,2019
0.86,2,6,0.826,0.773,1.0,0.89,0,0.0524,0.323,0.0,0.143,0.761,0.53,2018
0.91,2,6,0.654,0.63,0.91,0.88,1,0.0259,0.153,0.0,0.111,0.43,0.38,2019
0.93,2,6,0.505,0.34,0.36,0.79,1,0.0438,0.576,0.0,0.21,0.0916,0.43,2019
0.79,2,6,0.632,0.686,0.55,0.82,0,0.243,0.549,0.0,0.2,0.329,0.38,2018
0.49,2,6,0.695,0.762,0.0,0.9,1,0.0395,0.192,0.0,0.0863,0.553,0.5,2019
0.2,2,6,0.666,0.544,0.36,0.83,0,0.0361,0.012,0.0,0.0798,0.395,0.31,2020
0.71,2,6,0.621,0.601,0.55,0.86,0,0.148,0.0522,0.0,0.46,0.457,0.49,2019
0.51,2,6,0.58,0.653,0.45,0.9,1,0.0745,0.447,0.0,0.111,0.175,0.63,2019
0.76,2,6,0.783,0.58,0.64,0.84,1,0.0408,0.0114,0.0,0.108,0.66,0.5,2012
0.86,2,6,0.795,0.496,0.0,0.85,1,0.0722,0.108,0.0,0.0645,0.874,0.39,2019
0.79,2,6,0.601,0.794,0.64,0.85,0,0.0671,0.00987,0.0,0.388,0.244,0.48,2018
0.64,2,6,0.658,0.863,1.0,0.88,1,0.0255,0.0144,0.0,0.2,0.496,0.54,2009
0.77,2,6,0.622,0.796,0.0,0.91,0,0.172,0.667,0.0,0.106,0.62,0.83,2019
0.81,2,6,0.693,0.575,0.82,0.83,1,0.0801,0.374,0.0,0.252,0.492,0.49,2018
0.57,2,6,0.693,0.822,0.36,0.86,0,0.0439,0.00616,0.0,0.315,0.763,0.53,2012
0.34,2,6,0.667,0.921,1.0,0.9,0,0.184,0.0947,0.0,0.0977,0.586,0.42,2019
0.74,2,6,0.605,0.664,0.73,0.83,1,0.0316,0.00548,0.0,0.204,0.164,0.43,2019
0.57,2,6,0.793,0.824,0.18,0.9,1,0.177,0.006,0.0,0.169,0.611,0.41,2018
0.73,2,6,0.581,0.717,0.36,0.88,1,0.0318,0.0298,0.0,0.243,0.316,0.45,2010
0.06,2,6,0.371,0.487,0.27,0.83,1,0.033,0.507,0.0,0.334,0.234,0.64,2020
0.86,2,6,0.825,0.652,0.09,0.91,0,0.0802,0.581,0.0,0.0931,0.931,0.4,2017
0.8,2,6,0.737,0.636,1.0,0.88,0,0.0437,0.0441,0.0,0.35,0.565,0.44,2018
0.62,2,6,0.638,0.725,0.91,0.82,0,0.0326,0.0991,0.0,0.348,0.426,0.44,2019
0.83,2,6,0.641,0.922,0.18,0.88,1,0.0786,0.0291,0.0,0.0862,0.847,0.61,2012
0.54,2,6,0.647,0.822,0.45,0.88,0,0.183,0.219,0.0,0.0908,0.962,0.67,2014
0.43,2,6,0.862,0.633,0.45,0.8,0,0.119,0.114,0.0,0.0536,0.635,0.43,2019
0.71,2,6,0.791,0.754,0.0,0.9,1,0.0569,0.00446,0.0,0.163,0.425,0.52,2012
0.72,2,6,0.781,0.745,0.36,0.85,0,0.0332,0.198,0.0,0.36,0.326,0.54,2010
0.85,2,6,0.791,0.862,0.82,0.91,0,0.11,0.037,0.0,0.0814,0.592,0.52,2018
0.68,2,6,0.66,0.867,0.55,0.89,0,0.116,0.11,0.0,0.0368,0.377,0.39,2010
0.82,2,6,0.749,0.925,0.91,0.87,1,0.227,0.241,0.0,0.52,0.641,0.36,2010
0.78,2,6,0.696,0.921,0.0,0.9,1,0.0363,0.00314,0.0,0.0842,0.714,0.5,2009
0.79,2,6,0.655,0.797,0.18,0.88,1,0.153,0.198,0.0,0.067,0.839,0.74,2019
0.77,2,6,0.751,0.783,0.36,0.9,1,0.0859,0.00379,0.0,0.036,0.816,0.5,2010
0.78,2,6,0.448,0.784,0.82,0.9,1,0.0627,0.106,0.0,0.668,0.236,0.57,2012
0.71,2,6,0.607,0.934,0.27,0.89,1,0.0314,0.0327,0.0,0.0909,0.568,0.51,2010
0.53,2,6,0.63,0.833,0.45,0.87,0,0.0657,0.0513,0.0,0.324,0.528,0.53,2019
0.93,2,6,0.759,0.54,0.82,0.85,0,0.0287,0.037,0.0,0.0945,0.75,0.49,2019
0.86,2,6,0.754,0.449,0.64,0.78,1,0.109,0.0332,0.0,0.552,0.357,0.32,2018
0.35,2,6,0.499,0.672,0.91,0.86,1,0.0374,0.539,0.0,0.106,0.478,0.39,2019
0.65,2,6,0.62,0.869,0.09,0.87,1,0.175,0.0181,0.0,0.369,0.76,0.63,2012
0.77,2,6,0.612,0.84,1.0,0.91,0,0.0509,0.112,0.0,0.116,0.438,0.54,2012
0.9,2,6,0.798,0.675,0.55,0.87,1,0.0442,0.0912,0.0,0.0894,0.842,0.43,2019
0.42,2,6,0.644,0.525,0.55,0.83,0,0.0298,0.0583,0.0,0.206,0.245,0.43,2019
0.52,2,6,0.758,0.76,0.18,0.85,1,0.0427,0.0208,0.0,0.0839,0.284,0.53,2018
0.36,2,6,0.674,0.864,0.55,0.84,0,0.211,0.0399,0.03,0.2,0.63,0.43,2019
0.75,2,6,0.706,0.558,0.18,0.82,0,0.0593,0.146,0.0,0.118,0.227,0.46,2010
0.64,2,6,0.693,0.879,0.0,0.89,1,0.0578,0.193,0.0,0.124,0.753,0.53,2010
0.24,2,6,0.566,0.599,0.0,0.81,1,0.0285,0.134,0.0,0.177,0.234,0.69,2020
0.61,2,6,0.72,0.751,1.0,0.88,0,0.0462,0.0113,0.0,0.353,0.599,0.53,2015
0.76,2,6,0.7,0.709,0.64,0.87,1,0.0839,0.0048,0.0,0.0289,0.625,0.51,2010
0.66,2,6,0.691,0.921,0.73,0.94,0,0.0533,0.173,0.0,0.331,0.8,0.54,2012
0.75,2,6,0.378,0.638,0.91,0.86,1,0.075,0.02,0.0,0.0849,0.735,0.77,2012
0.78,2,6,0.743,0.752,0.36,0.87,1,0.0414,0.0188,0.0,0.287,0.545,0.46,2012
0.55,2,6,0.783,0.648,0.73,0.87,1,0.0839,0.0802,0.0,0.2,0.616,0.65,2020
0.75,2,6,0.734,0.766,0.09,0.88,1,0.0383,0.025,0.0,0.108,0.6,0.53,2011
0.73,2,6,0.747,0.716,1.0,0.92,0,0.075,0.135,0.0,0.251,0.751,0.52,2012
0.28,2,6,0.856,0.517,0.64,0.81,1,0.247,0.4,0.0,0.098,0.43,0.61,2020
0.76,2,6,0.608,0.86,0.45,0.86,0,0.0554,0.0991,0.0,0.262,0.437,0.53,2012
0.68,2,6,0.781,0.526,0.55,0.83,0,0.293,0.0619,0.0,0.0457,0.662,0.4,2012
0.83,2,6,0.609,0.378,0.36,0.77,1,0.438,0.835,0.0,0.28,0.515,0.42,2015
0.8,2,6,0.778,0.547,0.18,0.82,1,0.0489,0.346,0.0,0.132,0.441,0.4,2012
0.77,2,6,0.554,0.772,0.64,0.87,0,0.0418,0.00487,0.0,0.354,0.455,0.75,2013
0.77,2,6,0.645,0.585,0.55,0.85,1,0.0513,0.00314,0.0,0.165,0.353,0.55,2013
0.85,2,6,0.422,0.264,0.73,0.83,1,0.0322,0.922,0.0,0.132,0.331,0.5,2013
0.8,2,6,0.664,0.705,0.09,0.87,0,0.0382,0.0654,0.0,0.118,0.477,0.51,2013
0.67,2,6,0.76,0.652,0.55,0.82,1,0.232,0.0348,0.0,0.307,0.759,0.42,2013
0.79,2,6,0.765,0.473,0.91,0.85,1,0.0514,0.287,0.0,0.391,0.34,0.5,2016
0.78,2,6,0.774,0.756,0.09,0.87,1,0.0389,0.0423,0.0,0.305,0.931,0.6,2014
0.36,2,6,0.551,0.765,0.09,0.85,1,0.0368,0.00376,0.01,0.0836,0.635,0.62,2017
0.83,2,6,0.781,0.445,0.18,0.85,1,0.0295,0.474,0.0,0.184,0.591,0.33,2014
0.68,2,6,0.592,0.8,0.55,0.87,0,0.215,0.0561,0.0,0.0775,0.728,0.38,2016
0.78,2,6,0.663,0.713,0.64,0.84,0,0.112,0.0353,0.0,0.0843,0.69,0.43,2016
0.78,2,6,0.76,0.703,0.45,0.86,1,0.054,0.103,0.0,0.0913,0.57,0.4,2014
0.83,2,6,0.697,0.683,0.09,0.92,0,0.117,0.0372,0.0,0.137,0.603,0.4,2018
0.47,2,6,0.576,0.674,0.36,0.87,0,0.12,0.24,0.0,0.203,0.634,0.63,2019
0.76,2,6,0.782,0.685,0.36,0.85,1,0.0309,0.166,0.0,0.16,0.603,0.49,2015
0.81,2,6,0.654,0.76,0.0,0.9,0,0.045,0.0797,0.0,0.299,0.41,0.42,2015
0.38,2,6,0.637,0.667,0.0,0.83,1,0.0436,0.0922,0.0,0.185,0.563,0.35,2019
0.83,2,6,0.792,0.625,0.09,0.86,1,0.0536,0.00776,0.0,0.329,0.37,0.43,2016
0.77,2,6,0.725,0.534,1.0,0.85,1,0.0946,0.0752,0.0,0.0919,0.558,0.38,2016
0.83,2,6,0.734,0.637,0.36,0.86,0,0.141,0.0462,0.0,0.0602,0.648,0.71,2015
0.23,2,6,0.73,0.355,0.0,0.74,0,0.0641,0.373,0.0,0.108,0.291,0.38,2020
0.76,2,6,0.826,0.817,0.18,0.89,1,0.0921,0.00502,0.0,0.294,0.168,0.41,2019
0.02,2,6,0.745,0.825,0.09,0.91,0,0.0352,0.000875,0.0,0.0828,0.242,0.4,2014
0.38,2,6,0.602,0.586,0.82,0.81,0,0.241,0.145,0.0,0.266,0.394,0.78,2019
0.72,2,6,0.738,0.861,0.18,0.89,1,0.237,0.32,0.0,0.325,0.58,0.55,2019
0.02,2,6,0.821,0.847,0.0,0.9,1,0.0387,0.00772,0.0,0.0482,0.712,0.53,2011
0.63,2,6,0.741,0.862,0.82,0.91,0,0.0816,0.123,0.0,0.353,0.529,0.43,2018
0.49,2,6,0.713,0.827,0.64,0.92,1,0.0353,0.002,0.0,0.229,0.379,0.47,2014
0.04,2,6,0.498,0.917,0.45,0.94,0,0.164,0.0615,0.0,0.358,0.652,0.47,2014
0.03,2,6,0.716,0.887,0.18,0.9,1,0.0853,0.00402,0.0,0.0566,0.782,0.42,2016
0.71,2,6,0.608,0.47,0.73,0.83,1,0.0428,0.226,0.0,0.0963,0.241,0.34,2019
0.6,2,6,0.695,0.881,0.09,0.93,1,0.104,0.0234,0.0,0.277,0.947,0.59,2018
0.34,2,6,0.511,0.72,0.82,0.87,0,0.0466,0.149,0.0,0.0853,0.301,0.5,2019
0.39,2,6,0.722,0.827,0.0,0.89,1,0.0626,0.0115,0.0,0.668,0.509,0.52,2017
0.39,2,6,0.937,0.685,0.36,0.89,0,0.273,0.0796,0.0,0.145,0.732,0.42,2016
0.5,2,6,0.573,0.938,0.09,0.91,1,0.207,0.0783,0.0,0.385,0.631,0.66,2015
0.34,2,6,0.762,0.799,0.82,0.88,1,0.163,0.038,0.0,0.0938,0.617,0.63,2017
0.54,2,6,0.604,0.898,0.55,0.92,0,0.284,0.0463,0.0,0.262,0.511,0.47,2017
0.42,2,6,0.83,0.89,0.82,0.88,0,0.126,0.296,0.0,0.277,0.855,0.48,2017
0.44,2,6,0.832,0.9,1.0,0.9,0,0.155,0.0497,0.0,0.269,0.829,0.51,2018
0.52,2,6,0.572,0.743,0.45,0.89,0,0.12,0.235,0.0,0.0761,0.678,0.71,2017
0.49,2,6,0.589,0.945,0.64,0.93,1,0.113,0.186,0.0,0.381,0.248,0.4,2018
0.53,2,6,0.75,0.473,0.09,0.83,1,0.0427,0.669,0.0,0.103,0.337,0.45,2018
0.49,2,6,0.816,0.744,0.0,0.89,1,0.141,0.298,0.0,0.143,0.933,0.56,2017
0.45,2,6,0.867,0.811,0.73,0.91,1,0.062,0.0061,0.02,0.0648,0.687,0.56,2018
0.43,2,6,0.756,0.851,0.45,0.89,0,0.0475,0.0817,0.0,0.187,0.551,0.4,2018
0.37,2,6,0.75,0.612,0.0,0.86,0,0.142,0.118,0.0,0.0494,0.83,0.53,2018
0.42,2,6,0.756,0.858,0.18,0.93,1,0.105,0.0699,0.0,0.114,0.685,0.41,2018
0.39,2,6,0.753,0.734,0.18,0.88,1,0.0306,0.404,0.0,0.378,0.693,0.47,2018
0.32,2,6,0.536,0.752,0.09,0.85,0,0.0716,0.515,0.0,0.417,0.648,0.5,2018
0.3,2,6,0.865,0.822,0.45,0.87,0,0.0816,0.375,0.0,0.095,0.616,0.48,2019
